voltage (V), photocurrent (A)
53.500, 1.523249e-12
53.500, 1.488143e-12
53.500, 1.255433e-12
53.500, 1.596473e-12
53.500, 1.501182e-12
53.500, 1.517231e-12
53.500, 1.501182e-12
53.500, 1.432974e-12
53.500, 1.454038e-12
53.500, 1.508204e-12
54.000, 1.637598e-12
54.000, 1.571397e-12
54.000, 1.581427e-12
54.000, 1.428962e-12
54.000, 1.52024e-12
54.000, 1.513219e-12
54.000, 1.535286e-12
54.000, 1.576412e-12
54.000, 1.468081e-12
54.000, 1.568388e-12
54.500, 1.650638e-12
54.500, 1.553342e-12
54.500, 1.465073e-12
54.500, 1.487139e-12
54.500, 1.440998e-12
54.500, 1.422943e-12
54.500, 1.73991e-12
54.500, 1.750945e-12
54.500, 1.447017e-12
54.500, 1.567385e-12
55.000, 1.616534e-12
55.000, 1.373794e-12
55.000, 1.635592e-12
55.000, 1.544314e-12
55.000, 1.525255e-12
55.000, 1.447017e-12
55.000, 1.523249e-12
55.000, 1.528265e-12
55.000, 1.594467e-12
55.000, 1.510209e-12
55.500, 1.628572e-12
55.500, 1.658662e-12
55.500, 1.627569e-12
55.500, 1.578418e-12
55.500, 1.541304e-12
55.500, 1.591457e-12
55.500, 1.636595e-12
55.500, 1.499176e-12
55.500, 1.577414e-12
55.500, 1.580424e-12
56.000, 1.647629e-12
56.000, 1.643616e-12
56.000, 1.643617e-12
56.000, 1.477109e-12
56.000, 1.561366e-12
56.000, 1.576412e-12
56.000, 1.607508e-12
56.000, 1.550332e-12
56.000, 1.497169e-12
56.000, 1.648631e-12
56.500, 1.671702e-12
56.500, 1.71985e-12
56.500, 1.642614e-12
56.500, 1.53027e-12
56.500, 1.546319e-12
56.500, 1.563371e-12
56.500, 1.687752e-12
56.500, 1.57942e-12
56.500, 1.540302e-12
56.500, 1.516228e-12
57.000, 1.725868e-12
57.000, 1.694772e-12
57.000, 1.630578e-12
57.000, 1.584436e-12
57.000, 1.648632e-12
57.000, 1.565378e-12
57.000, 1.657659e-12
57.000, 1.54933e-12
57.000, 1.412912e-12
57.000, 1.492154e-12
57.500, 1.673709e-12
57.500, 1.709819e-12
57.500, 1.539299e-12
57.500, 1.637598e-12
57.500, 1.643616e-12
57.500, 1.634589e-12
57.500, 1.568387e-12
57.500, 1.543311e-12
57.500, 1.550332e-12
57.500, 1.613524e-12
58.000, 1.728877e-12
58.000, 1.758968e-12
58.000, 1.648632e-12
58.000, 1.665684e-12
58.000, 1.622553e-12
58.000, 1.541305e-12
58.000, 1.775018e-12
58.000, 1.648632e-12
58.000, 1.504191e-12
58.000, 1.596473e-12
58.500, 1.746932e-12
58.500, 1.59547e-12
58.500, 1.766993e-12
58.500, 1.576411e-12
58.500, 1.578418e-12
58.500, 1.705806e-12
58.500, 1.573403e-12
58.500, 1.632583e-12
58.500, 1.636595e-12
58.500, 1.679727e-12
59.000, 1.776021e-12
59.000, 1.795079e-12
59.000, 1.6707e-12
59.000, 1.701795e-12
59.000, 1.749942e-12
59.000, 1.668693e-12
59.000, 1.735899e-12
59.000, 1.71684e-12
59.000, 1.708815e-12
59.000, 1.637598e-12
59.500, 1.775017e-12
59.500, 1.701793e-12
59.500, 1.74292e-12
59.500, 1.617538e-12
59.500, 1.72988e-12
59.500, 1.665684e-12
59.500, 1.852254e-12
59.500, 1.655653e-12
59.500, 1.675715e-12
59.500, 1.701794e-12
