voltage (V), photocurrent (A)
-9.090, -2.108937e-09
-9.090, -2.109362e-09
-9.090, -2.108411e-09
-9.080, -2.106485e-09
-9.080, -2.103324e-09
-9.080, -2.103697e-09
-9.080, -2.106907e-09
-9.080, -2.101015e-09
-9.080, -2.100871e-09
-9.080, -2.105568e-09
-9.080, -2.10269e-09
-9.080, -2.102291e-09
-9.080, -2.104685e-09
-9.070, -2.11e-09
-9.070, -2.10698e-09
-9.070, -2.109604e-09
-9.070, -2.110701e-09
-9.070, -2.107722e-09
-9.070, -2.107249e-09
-9.070, -2.110087e-09
-9.070, -2.108652e-09
-9.070, -2.106557e-09
-9.070, -2.108791e-09
-9.060, -2.109151e-09
-9.060, -2.10511e-09
-9.060, -2.108067e-09
-9.060, -2.111899e-09
-9.060, -2.107502e-09
-9.060, -2.109346e-09
-9.060, -2.113386e-09
-9.060, -2.110556e-09
-9.060, -2.108138e-09
-9.060, -2.110485e-09
-9.050, -2.105887e-09
-9.050, -2.108393e-09
-9.050, -2.108208e-09
-9.050, -2.106284e-09
-9.050, -2.105344e-09
-9.050, -2.111437e-09
-9.050, -2.107042e-09
-9.050, -2.106956e-09
-9.050, -2.108113e-09
-9.050, -2.109064e-09
-9.040, -2.104433e-09
-9.040, -2.107193e-09
-9.040, -2.106451e-09
-9.040, -2.103196e-09
-9.040, -2.104267e-09
-9.040, -2.107436e-09
-9.040, -2.104133e-09
-9.040, -2.107508e-09
-9.040, -2.106759e-09
-9.040, -2.106967e-09
-9.030, -2.108267e-09
-9.030, -2.109687e-09
-9.030, -2.107827e-09
-9.030, -2.108844e-09
-9.030, -2.112981e-09
-9.030, -2.109118e-09
-9.030, -2.10776e-09
-9.030, -2.111438e-09
-9.030, -2.109238e-09
-9.030, -2.107416e-09
-9.020, -2.104356e-09
-9.020, -2.107897e-09
-9.020, -2.108447e-09
-9.020, -2.10294e-09
-9.020, -2.106852e-09
-9.020, -2.109437e-09
-9.020, -2.106357e-09
-9.020, -2.105362e-09
-9.020, -2.107968e-09
-9.020, -2.107279e-09
-9.010, -2.110306e-09
-9.010, -2.11032e-09
-9.010, -2.108927e-09
