voltage (V), photocurrent (A)
-9.090, -4.949228e-10
-9.090, -4.951951e-10
-9.090, -4.94535e-10
-9.090, -4.935627e-10
-9.080, -4.936438e-10
-9.080, -4.927219e-10
-9.080, -4.931913e-10
-9.080, -4.939852e-10
-9.080, -4.935247e-10
-9.080, -4.936025e-10
-9.080, -4.937223e-10
-9.080, -4.950705e-10
-9.080, -4.941405e-10
-9.080, -4.934662e-10
-9.070, -4.917569e-10
-9.070, -4.910768e-10
-9.070, -4.91177e-10
-9.070, -4.913603e-10
-9.070, -4.917889e-10
-9.070, -4.917154e-10
-9.070, -4.91125e-10
-9.070, -4.915151e-10
-9.070, -4.934688e-10
-9.070, -4.914951e-10
-9.060, -4.971814e-10
-9.060, -4.98682e-10
-9.060, -4.982187e-10
-9.060, -4.97838e-10
-9.060, -4.985469e-10
-9.060, -4.98066e-10
-9.060, -4.974081e-10
-9.060, -4.96486e-10
-9.060, -4.957127e-10
-9.060, -4.931384e-10
-9.050, -4.878731e-10
-9.050, -4.897191e-10
-9.050, -4.902199e-10
-9.050, -4.896169e-10
-9.050, -4.893983e-10
-9.050, -4.890233e-10
-9.050, -4.878893e-10
-9.050, -4.882569e-10
-9.050, -4.884522e-10
-9.050, -4.881394e-10
-9.040, -4.885776e-10
-9.040, -4.880758e-10
-9.040, -4.879507e-10
-9.040, -4.885545e-10
-9.040, -4.886028e-10
-9.040, -4.903302e-10
-9.040, -4.887906e-10
-9.040, -4.884595e-10
-9.040, -4.888575e-10
-9.040, -4.882877e-10
-9.030, -4.870557e-10
-9.030, -4.870796e-10
-9.030, -4.875343e-10
-9.030, -4.876177e-10
-9.030, -4.872504e-10
-9.030, -4.872354e-10
-9.030, -4.873988e-10
-9.030, -4.876586e-10
-9.030, -4.874359e-10
-9.030, -4.880309e-10
-9.020, -4.879859e-10
-9.020, -4.886989e-10
-9.020, -4.880798e-10
-9.020, -4.879466e-10
-9.020, -4.893671e-10
-9.020, -4.908598e-10
-9.020, -4.916996e-10
-9.020, -4.926941e-10
-9.020, -4.929996e-10
-9.020, -4.929567e-10
-9.010, -4.9152e-10
-9.010, -4.919616e-10
-9.010, -4.922803e-10
